,xpath,label-key,comment,guidance,index
100,/PROCEDURE/TIME_RECEIPT_TENDERS,time,,Map to the time component of `tender.tenderPeriod.endDate`,
101,/PROCEDURE/LANGUAGES,languages_allowed,,,IV.2.4
102,/PROCEDURE/LANGUAGES/LANGUAGE,,https://github.com/open-contracting-archive/trade/tree/master/draft_extensions/tender_SubmissionLanguages,Lowercase and add to the `tender.submissionTerms.languages` array,
103,/PROCEDURE/DATE_AWARD_SCHEDULED,award_scheduled,,Map to `tender.awardPeriod.startDate`,IV.2.5
104,/PROCEDURE/TERMINATION_PIN,pin_as_call_no_contracts,,Set `tender.status` to 'complete',
105,/AWARD_CONTRACT,award_of_contract,,Add an `Award` object to the `awards` array,V
106,/AWARD_CONTRACT/@ITEM,,,Discard,
107,/AWARD_CONTRACT/CONTRACT_NO,contract_number,,"If not set, let *Contract No* be the notice number followed by a hyphen '-' followed by the value of the `ITEM` attribute of the `AWARD_CONTRACT` element. Map to the award's `.id`.",
108,/AWARD_CONTRACT/LOT_NO,lot_number,,"If not set, let *Lot No* be '1'. Add to the award's `.relatedLots` (string).",
109,/AWARD_CONTRACT/TITLE,title_contract,,Map to the award's `.title`,
