,xpath,label-key,comment,guidance,index
74,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/RANGE_VALUE_COST/HIGH_VALUE,,,,
75,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/EXCLUDING_VAT,,,,
76,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/INCLUDING_VAT,,,,
77,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/OBJECT_CONTRACT_INFORMATION_CONTRACT_AWARD_NOTICE_DEFENCE/TOTAL_FINAL_VALUE/COSTS_RANGE_AND_CURRENCY_WITH_VAT_RATE/INCLUDING_VAT/VAT_PRCT,,,,
78,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE,,,,
79,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE,,,,
80,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_RESTRICTED,,,,
81,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_ACCELERATED_RESTRICTED,,,,
82,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_COMPETITIVE_DIALOGUE,,,,
83,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_NEGOTIATED_WITH_PUBLICATION_CONTRACT_NOTICE,,,,
84,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/PT_ACCELERATED_NEGOTIATED,,,,
85,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE,,,,
86,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D,,,,
87,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/NO_OPEN_RESTRICTED,,,,
88,/CONTRACT_AWARD_DEFENCE/FD_CONTRACT_AWARD_DEFENCE/PROCEDURE_DEFINITION_CONTRACT_AWARD_NOTICE_DEFENCE/TYPE_OF_PROCEDURE_CONTRACT_AWARD_DEFENCE/F18_PT_NEGOTIATED_WITHOUT_PUBLICATION_CONTRACT_NOTICE/ANNEX_D/ONLY_IRREGULAR_INACCEPTABLE_TENDERERS,,,,
